ITEMNAME,sales_channel,mapped_pack_size,anchor_pack,pl1,pl2,pl3,pl4,segment_enterprise_anchor_target_price,segment_a_anchor_target_price,segment_b_anchor_target_price,segment_c_anchor_target_price,segment_d_anchor_target_price,anchor_book_price_per_weight,anchor_floor_price_per_weight,p10,p20,p30,p40,p50,p60,p70,p80,p90
ROCKWAY 32-S   55G/208L DRUM,NON-DISTRIBUTION,DRUM,TOTE,LUBRICANT,MAINTENANCE,ROCK,ROCKWAY 32-S / SUNEX WAYLUBE 32-S,1.3109936057601868,1.3109936057601868,1.3109936057601868,1.3109936057601868,1.613942463010867,1.613942463010867,0.9597683075862563,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655,1.6191425643085655
VALRUST 1609   5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,NON-SYNTHETIC,VALRUST,VALRUST 1609,2.786125454648408,2.786125454648408,3.442640420250523,3.5991240757164555,3.5991240757164555,3.7556077311823883,1.7759257434771862,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655,3.9592258061171655
VALRUST 1609   55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL PROTECTION,NON-SYNTHETIC,VALRUST,VALRUST 1609,2.786125454648408,2.786125454648408,3.442640420250523,3.5991240757164555,3.5991240757164555,3.5991240757164555,1.7759257434771862,2.786125139752697,2.786125139752697,2.786125139752697,2.786125454648408,2.786125454648408,2.786125454648408,2.786125454648408,2.786125454648408,2.786125454648408
RINSE KLEEN 1020     100 LB   FDR,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,BLACKENING,RINSE,RINSE KLEEN 1020,3.6939000000000006,3.6939000000000006,3.6939000000000006,3.6939000000000006,3.6939000000000006,3.8698000000000006,2.5308048666666667,3.1981,3.1981,3.1981,3.5180000000000002,3.5180000000000002,3.5180000000000002,3.5180000000000002,3.5180000000000002,3.5180000000000002
6531-100 - SYN GEAR & BEARING FLUID   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,MAINTENANCE,ISEL,6531/6532 Syn Gear + Bearing Fluid ISO 100,5.033333333333333,5.033333333333333,5.092222222222222,5.092222222222222,5.092222222222222,5.536666666666667,1.245203425925926,5.092222222222222,5.092222222222222,5.092222222222222,5.092222222222222,5.433333333333334,5.433333333333334,5.433333333333334,5.433333333333334,5.433333333333334
FERRON     500 LB   FDR,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,FERRON,FERRON,1.7345160000000002,1.7345160000000002,1.7345160000000002,1.7345160000000002,1.7345160000000002,1.8171120000000003,1.180205544973545,1.85192,1.85192,1.85192,1.85192,1.85192,1.85192,1.85192,1.85192,1.85192
JACKHAMMER-3X     4X1 GL CASE,NON-DISTRIBUTION,SMALL,SMALL,Unmapped,Unmapped,Unmapped,Unmapped,1.911875,1.911875,1.911875,1.911875,1.911875,2.0029166666666667,1.1241587301587304,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333,2.220833333333333
LC-6799-200     BULK GALLONS,NON-DISTRIBUTION,BULK,BULK,Unmapped,Unmapped,Unmapped,Unmapped,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294932,0.6077975143294932,0.6685772657624425,0.2805621237153511,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294931,0.6077975143294932,0.6077975143294932
ACCUCOOL WS 6     250G TOTE,NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",ACCU,ACCUCOOL WS 6,1.798014184397163,1.798014184397163,1.7980141843971633,2.2316525628361323,2.2316525628361323,2.2316525628361323,1.6530816544667055,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333,2.4744739583333333
6323-46 - OEM PAGR AIR COMP LUBE+BA [BL]   275GL TOTE,NON-DISTRIBUTION,TOTE,SMALL,LUBRICANT,Compressor & Vacuum,ISEL,6323 OEM PAG Air Compl Lube + BA ISO 46 Blue,2.9021621621621625,3.0408783783783786,3.199189189189189,3.1991891891891893,3.4420147420147424,3.4420147420147424,1.6422221967326793,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417,2.7817690417690417
2032-220 - SYN EP GEAR LUBE   55GL DRUM,NON-DISTRIBUTION,DRUM,SMALL,LUBRICANT,MAINTENANCE,ISEL,2032 SYN EP Gear Lube ISO 220,4.788265060240964,4.788265060240964,4.975263157894736,4.990789474,5.224333333333333,5.267091566265061,1.9578037427178694,4.189445783,4.548265060240964,4.548265060240964,4.548265060240964,4.548265060240964,4.548265060240964,4.548265060240964,4.548265060240964,4.548265060240964
LUBRICOOLANT 2025      1041L/275G,NON-DISTRIBUTION,TOTE,TOTE,METAL REMOVAL,SEMI-SYNTHETIC,LUBRI,LUBRICOOLANT 2025,2.834253897550111,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107,3.123224453369032,2.4097898968054787,2.749919678714859,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107,2.8392949576082107
PERKOOL 778-BB     18.9L/5G PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL REMOVAL,"SYNTHETIC, SOLUBLE",PER,PERKOOL 778-BB,2.111931818181818,2.111931818181818,2.111931818181818,2.111931818181818,2.111931818181818,2.2125,1.1949725524475525,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362,2.0113636363636362
CIMTUBE 10-1315MP     55G / 208L PINK STEEL DRUM (NET),NON-DISTRIBUTION,DRUM,DRUM,METAL FORMING,"SYNTHETIC, SOLUBLE",CIM,CIMTECH 304MA,2.670292643144963,2.985780676722381,3.006659877800407,3.006659877800407,3.079949083503055,3.2069565483563793,1.0773013742950768,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407,3.206659877800407
PERKOOL 5250-WS      5GLPL,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,PER,PERKOOL 5250-WS/DOUBLE-CUT PEARL 5250 WS,2.325804347826087,2.325804347826087,2.325804347826087,2.325804347826087,2.325804347826087,2.558384782608696,1.672453970407913,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146,2.9992857142857146
PH-TURCO NITRADD 4104    55GAL,NON-DISTRIBUTION,DRUM,DRUM,TOLLING,PARKER HANNIFIN,TURCO,TURCO NITRADD 4104,7.2591540000000006,7.2591540000000006,7.2591540000000006,7.2591540000000006,7.2591540000000006,7.604828,6.486199999999999,6.91348,6.91348,6.91348,6.91348,6.91348,6.91348,6.91348,6.91348,6.91348
TECHNITREAT DEFOAMER T 10     5G PAIL,NON-DISTRIBUTION,SMALL,SMALL,Wastewater,Defoamers,TA-10,TA-10 ANTIFOAM  (000513),4.6411995249406175,4.6411995249406175,4.6411995249406175,4.6411995249406175,4.6411995249406175,4.862209026128267,3.3831014591109603,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969,4.420190023752969
PERKOOL 9933      5GLPL,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",PER,PERKOOL 9933,2.8860898876404493,3.6779286831404447,3.7460384735689716,3.9163129496402878,3.9163129496402878,4.086587425711604,2.2410555809532977,3.658536585365854,3.658536585365854,3.658536585365854,3.658536585365854,4.045121951219512,4.045121951219512,4.045121951219512,4.045121951219512,4.045121951219512
TECHNILLOY ZN NI 5100     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,PLATING,TECHNI,TECHNILLOY ZN NI 5100,4.886157051282051,4.886157051282051,4.886157051282051,4.886157051282051,4.886157051282051,5.118831196581197,1.5483475783475784,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906,4.653482905982906
PERKOOL 694-ND     208L/55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",PER,PERKOOL 694-ND,1.9321329113924053,1.9321329113924053,1.9321329113924053,1.9321329113924053,1.9321329113924053,2.0241392405063294,1.274772265498215,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811,1.8401265822784811
LOCO DEGREASER-D     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,MAINTENANCE,LOCO DEGREASER-D,LOCO DEGREASER-D,5.651863636363637,5.651863636363637,5.651863636363637,5.651863636363637,5.651863636363637,5.921,2.749830829301417,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727272,5.582727272727273
PERKOOL 5150-B      55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,PER,PERKOOL 5150-B,1.5222051835853132,1.5222051835853132,1.5222051835853132,1.5222051835853132,1.5222051835853132,1.5946911447084235,1.3450814008725456,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203,1.649719222462203
BLUE FORM 4382     DRUM,NON-DISTRIBUTION,DRUM,TOTE,METAL FORMING,"MINERAL, SOLUBLE",BLUE,BLUE FORM 4382,3.584583513593256,3.584583513593256,3.584583513593256,3.584583513593256,3.584583513593256,3.584583513593256,3.584583513593256,3.6182,3.6182,3.6182,3.6182,3.6182,3.6182000000000003,3.6182000000000003,3.6182000000000003,3.6182000000000003
CW-982L      1/2 DRUM,NON-DISTRIBUTION,DRUM,DRUM,Cooling Towers,Inhibitors,CW,CW-982L,6.411334999999999,6.411334999999999,6.411334999999999,6.411334999999999,6.411334999999999,6.716636666666666,1.751712961256187,6.1137999999999995,6.1137999999999995,6.297233333333334,6.297233333333334,6.297233333333334,6.297233333333334,6.306033333333333,6.306033333333333,6.306033333333333
PERLUBE AW-38-S       55GL DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MAINTENANCE,PER,PERLUBE AW-32-S / GX AW 32 / DOUBLE-LUBE AW 32,1.3805789473684211,1.3805789473684211,1.3805789473684211,1.3805789473684211,1.3805789473684211,1.4463208020050127,0.9605340350877194,1.4851378446115289,1.5148370927318295,1.5148370927318295,1.5148370927318295,1.5148370927318295,1.5148370927318295,1.5148370927318295,1.5148370927318295,1.5148370927318295
LC-8122-PLUS     BULK GALLONS,NON-DISTRIBUTION,BULK,BULK,INDUSTRIAL CLEANERS,MAINTENANCE,LC,LC-8122-PLUS / RED HOT,0.8369537511682572,0.8369537511682573,0.8369537511682573,1.1224567465280213,1.1224567465280213,1.1224567465280213,0.3073143474645403,0.8369537511682572,0.8369537511682572,0.8369537511682572,0.8369537511682572,0.8369537511682573,0.8369537511682573,1.4375938146081735,1.4375938146081735,1.4375938146081735
ULTRABLACK 9074     201L/53G,NON-DISTRIBUTION,DRUM,DRUM,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,ULTRABLACK,ULTRABLACK 9074 / PHOS DIP BZP 7,9.095383333333332,9.095383333333332,10.2542,10.2542,11.291987999999998,11.291987999999998,5.028141925,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332,9.095383333333332
ULTRAPHOS 1500R     1249L/330G,NON-DISTRIBUTION,TOTE,TOTE,SURFACE FINISHING,HEAVY ZINC AND MANGANESE,ULTRAPHOS,ULTRAPHOS 1500R,1.2086799396331556,1.2086799396331556,1.2086799396331556,1.2086799396331556,1.2086799396331556,1.2662361272347344,0.7228091789070425,1.1175946134200139,1.1511237520315767,1.1511237520315767,1.1511237520315767,1.1511237520315767,1.1511237520315767,1.1511237520315767,1.1511237520315767,1.1511237520315767
CIMPERIAL1017B     55G / 208L PINK STEEL DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",CIM,CIMPERIAL 1017B,3.3447435897435898,3.3447435897435898,3.3447435897435898,3.3447435897435898,3.3447435897435898,3.5040170940170943,2.391884101155255,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853,3.1854700854700853
PERLUBE EP-150-GXC    330GL PL TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,PER,Perlube EP 150-GX,1.1511392405063292,1.1511392405063292,1.5149857084524296,1.6313632550723296,1.6313632550723296,1.6313632550723296,1.1335666953212862,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292,1.3511392405063292
4427-32 - NXT POE-HMC - RC OIL   5GL PAIL BLK,NON-DISTRIBUTION,SMALL,SMALL,LUBRICANT,Refrigeration Fluids,ISEL,4427 NXT POE HMC ISO 32,8.508230769230769,8.508230769230769,8.508230769230769,8.508230769230769,8.508230769230769,8.913384615384617,5.564564666103127,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923,8.103076923076923
2099-40 - CALDERA 4 - HTF   55GL DRUM BLK-M,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,Heat Transfer,ISEL,2096/2399/ Caldera 2 HT/Caldera 3 Food Grade/ Caldera 4 ISO 40,1.6176826196473553,2.1514238881298264,2.191265071243342,2.2908680290271297,2.2908680290271297,2.390470986810918,1.2556085300041397,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445,1.6151133501259445
VISCOOL 7335   275G/1040L TOTE,NON-DISTRIBUTION,TOTE,DRUM,METAL REMOVAL,"SYNTHETIC, SOLUBLE",VIS,VISCOOL 7335,1.4909304442093225,1.7066748740105273,1.7815759656598922,1.7815759656598922,1.915912753272229,1.915912753272229,1.267997613,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225,1.4909304442093225
PTO 46 AZ   275G/1040L TOTE,NON-DISTRIBUTION,TOTE,TOTE,LUBRICANT,MAINTENANCE,PTO,PTO 46 AZ,1.553450273918094,2.1411249066602203,2.180775367894669,2.197059455624592,2.197059455624592,2.279901521,1.0271525792493705,1.553450273918094,1.553450273918094,2.197059455624592,2.197059455624592,2.197059455624592,2.197059455624592,2.197059455624592,2.197059455624592,2.197059455624592
DURACUT CUTTING OIL 260   5G PAIL TH,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",DURA,DURACUT CUTTING OIL 260,2.561284554057075,2.561284554057075,2.561284554057075,3.450659392139605,3.450659392139605,3.600688061363066,1.7436637961761965,5.445105736355578,5.445105736355578,5.445105736355578,5.445105736355578,6.02094857,6.02094857,6.02094857,6.02094857,6.02094857
CAVALIER 32   55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MISCELLANEOUS,RVOC,CAVALIER 32,1.7945244016492325,1.848222765790441,1.848222765790441,1.848222765790441,2.2671159964011918,2.3656862571142874,1.0159601200862187,1.7945244016492325,1.7945244016492325,1.7945244016492325,1.7945244016492325,1.848222765790441,1.848222765790441,1.848222765790441,1.848222765790441,1.848222765790441
SUNEX HYDRAULIC OIL 46 AW   55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MAINTENANCE,SUNEX,SUNEX HYDRAULIC OIL 46 AW,1.6898453032756715,1.6898453032756715,1.6898453032756715,1.6898453032756715,1.6898453032756715,1.7703141272411798,1.0246487861117382,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633,1.6093764793101633
VISCOOL 6325 CORROSION INHIBITOR BIOCIDE   5G/19L PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL REMOVAL,SEMI-SYNTHETIC,VIS,VISCOOL 6325 CORROSION INHIBITOR BIOCIDE,2.9605505014679006,3.049401189853624,3.079175946547884,3.079175946547884,3.375010723283104,3.375010723283104,2.091569862740141,3.4967736497560336,3.4967736497560336,3.4967736497560336,3.6150107232831044,3.6150107232831044,3.6150107232831044,3.791781001526546,3.791781001526546,3.791781001526546
ROCKCUT 345   55G/208L DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, STRAIGHT",ROCK,ROCKCUT 345,2.1099003903945657,2.1099003903945657,2.1099003903945657,2.1099003903945657,2.1099003903945657,2.210371837556212,1.2061251723969784,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195,2.0094289432329195
DYNOL HYDRAULIC LUBE OIL 363   55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,LUBRICANT,MAINTENANCE,DYNOL,DYNOL HYDRAULIC LUBE OIL 363,1.6163878695451874,1.6163878695451874,1.9094417541119293,1.9783588982464262,1.9783588982464262,1.9783588982464262,0.9075760822685203,1.491570273441312,1.491570273441312,1.6163878695451874,1.6163878695451874,1.6163878695451874,1.9783588982464262,1.9783588982464262,1.9783588982464262,1.9783588982464262
VALRUST 900 CONCENTRATE   5G/19L PAIL,NON-DISTRIBUTION,SMALL,SMALL,METAL PROTECTION,NON-SYNTHETIC,VALRUST,VALRUST 900 CONCENTRATE,1.795831534541727,2.828409842436593,2.880787802481715,3.0117327025945198,3.0117327025945198,3.0117327025945198,1.6116566539768025,3.9000778902859685,3.9000778902859685,3.9000778902859685,3.9000778902859685,3.9000778902859685,8.06720819,8.06720819,8.06720819,8.06720819
STEEL LIFE RUST PREVENTIVE 606   5G PAIL,NON-DISTRIBUTION,SMALL,DRUM,METAL PROTECTION,NON-SYNTHETIC,STEEL LIFE RUST PREVENTIVE,STEEL LIFE RUST PREVENTIVE 606,3.2459811691112974,3.2459811691112974,3.2459811691112974,4.052614000150835,4.052614000150835,4.228814608853045,1.059523811997171,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139,5.238564214320139
THERMO-QUENCH WHITE W/O     2000 LB SUPERSACK,NON-DISTRIBUTION,SUPERSACK,BAG,HEAT TREATING SALTS,NITRITE / NIRATE SALTS,THERMO-QUENCH,THERMO-QUENCH WHITE W/O,1.2938557421878052,1.2938557421878052,1.475239735846084,1.5422960874754512,1.5422960874754512,1.5422960874754512,1.2938557421878052,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998,1.7599749999999998
VISFORM 3200   275G/1040L TOTE,NON-DISTRIBUTION,TOTE,TOTE,METAL FORMING,"MINERAL, SOLUBLE",VIS,VISFORM 3200,2.3816794696360426,2.582339312,2.6164157928872727,2.843685100745455,2.843685100745455,2.843685100745455,2.3816794696360426,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281,2.259613964979281
VALRUST AMBER HEAVY   5G PAIL TH,NON-DISTRIBUTION,SMALL,SMALL,METAL PROTECTION,NON-SYNTHETIC,VALRUST,ALOX 606-55,11.129427792915532,11.129427792915532,11.129427792915532,11.129427792915532,11.129427792915532,11.659400544959128,7.100394446606979,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934,10.599455040871934
GF CLEAN 405       330G TOTE,NON-DISTRIBUTION,TOTE,TOTE,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,GF,GF CLEAN 405,1.9100292302695678,1.9863332250730754,2.2653606237816764,2.5249712919815637,2.5249712919815637,2.5249712919815637,1.4059592752213244,1.9099058135758362,1.9099058135758362,1.9099058135758364,1.9100292302695678,1.9100292302695678,1.9100292302695678,1.9863332250730754,1.9863332250730754,1.9863332250730756
PERKOTE 10-212     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,METAL REMOVAL,"MINERAL, SOLUBLE",PER,PERKOTE 10-212,5.244036,5.244036,5.244036,5.244036,5.244036,5.493752000000001,3.0080991076923076,4.99432,4.99432,4.99432,4.99432,4.99432,4.99432,4.99432,4.99432,4.99432
CLEANER D-100     55G DRUM,NON-DISTRIBUTION,DRUM,DRUM,INDUSTRIAL CLEANERS,SOLVENT,CLEANER,D-LIMONENE    (RAMISC.DLI),9.003778383718632,9.003778383718632,9.003778383718632,9.003778383718632,9.003778383718632,9.003778383718632,9.003778383718632,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87,7.87
TECHNICLEAN F 703 LA     5G PAIL,NON-DISTRIBUTION,SMALL,TOTE,INDUSTRIAL CLEANERS,ALKALINE CLEANERS / DESCALERS,TECHNI,TECHNICLEAN F 703 LA,1.471057884231537,1.4725274725274726,1.4725274725274726,1.4725274725274726,1.4725274725274726,1.61978022,0.8666984086845004,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604,1.5604395604395604
ALU-BRAZE 930     100 LB   FDR,NON-DISTRIBUTION,DRUM,DRUM,HEAT TREATING SALTS,ALUMINUM BRAZING,ALU-BRAZE,ALU-BRAZE 930,15.867758069414318,16.321122585683298,16.623365596529286,17.37897312364425,17.37897312364425,17.37897312364425,5.013237773825018,21.1602,21.1602,21.1602,21.1602,21.1602,21.1602,21.1602,21.1602,21.1602
TECHNICOAT 90 G     275G TOTE,NON-DISTRIBUTION,TOTE,TOTE,SURFACE FINISHING,PASSIVATES,TECHNI,TECHNICOAT 90 G,1.8254469417421448,1.8254469417421448,1.8254469417421448,1.8254469417421448,1.8254469417421448,1.8254469417421448,1.8254469417421448,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244,1.8542435424354244
